# All data presented on https://biobot.io/data is for personal and academic use only. Media may share and reference our data with attribution. This data included may not be used for commercial purposes. We ask that all commercial interest reach out to us directly at https://biobot.io/data-access.
census_region,county_fips,date,display_name,eff_conc_sarscov2_weekly,eff_conc_sarscov2_weekly_rolling,state_abbr
West,53057,2022-08-27,"Skagit County, WA",298.01765781,368.0114948416667,WA
West,53061,2022-08-27,"Snohomish County, WA",606.0334019352575,631.6691903446268,WA
West,6097,2022-08-27,"Sonoma County, CA",358.685642,352.32950347527776,CA
US Territories,78010,2022-08-27,"St. Croix Island, VI",2061.1053805269567,1897.8496069721016,VI
South,5123,2022-08-27,"St. Francis County, AR",330.33008000333325,352.8827900076666,AR
US Territories,78020,2022-08-27,"St. John Island, VI",274.2488591,434.8295902933333,VI
Midwest,18141,2022-08-27,"St. Joseph County, IN",453.68842904,477.6942418108333,IN
US Territories,78030,2022-08-27,"St. Thomas Island, VI",2813.358948267273,2861.7134833730306,VI
South,51179,2022-08-27,"Stafford County, VA",1370.7894818646514,1268.2423413063998,VA
South,37167,2022-08-27,"Stanly County, NC",810.716684275,941.8411898491668,NC
Midwest,38089,2022-08-27,"Stark County, ND",320.58658223,323.208641858,ND
Northeast,25025,2022-08-27,"Suffolk County, MA",464.0298603487145,495.2358835201865,MA
Northeast,33019,2022-08-27,"Sullivan County, NH",975.544520095,981.8882452558332,NH
South,47163,2022-08-27,"Sullivan County, TN",1312.4277192788238,1408.953426570841,TN
Midwest,39153,2022-08-27,"Summit County, OH",748.17135752,747.68652652,OH
South,47165,2022-08-27,"Sumner County, TN",733.661144405,764.3065965016667,TN
West,56037,2022-08-27,"Sweetwater County, WY",580.4680204133334,799.905934203889,WY
West,30099,2022-08-27,"Teton County, MT",,,MT
West,56039,2022-08-27,"Teton County, WY",339.255950375,363.0795063941667,WY
Midwest,18157,2022-08-27,"Tippecanoe County, IN",1277.43793894,1353.3403403444445,IN
South,48453,2022-08-27,"Travis County, TX",294.963742805,316.4270891695833,TX
Northeast,34039,2022-08-27,"Union County, NJ",478.75107254,503.5936567551514,NJ
South,37181,2022-08-27,"Vance County, NC",542.183169215,549.5597171108334,NC
West,6111,2022-08-27,"Ventura County, CA",207.68063183,228.45238735416663,CA
Midwest,18167,2022-08-27,"Vigo County, IN",631.8563108650001,661.5118409616667,IN
Northeast,23027,2022-08-27,"Waldo County, ME",360.66135902,626.7527332625,ME
South,5143,2022-08-27,"Washington County, AR",1007.4824285675,1028.186704597,AR
Northeast,24043,2022-08-27,"Washington County, MD",983.64621363,949.6141542516668,MD
Northeast,23029,2022-08-27,"Washington County, ME",405.56397323479774,497.3826499266814,ME
Northeast,44009,2022-08-27,"Washington County, RI",158.57919784,276.32384013166666,RI
South,11001,2022-08-27,"Washington, DC",523.10283713,590.5049019816666,DC
West,32031,2022-08-27,"Washoe County, NV",363.539462115,358.1340165808333,NV
Midwest,18177,2022-08-27,"Wayne County, IN",763.77665165,858.6004218783332,IN
South,48479,2022-08-27,"Webb County, TX",432.0811308727894,379.2292195314656,TX
Northeast,42129,2022-08-27,"Westmoreland County, PA",564.6505802666667,630.2092514966668,PA
Midwest,17201,2022-08-27,"Winnebago County, IL",676.69232708,693.2841697125,IL
South,51195,2022-08-27,"Wise County, VA",1173.16164696,1156.5024361874998,VA
Midwest,19193,2022-08-27,"Woodbury County, IA",589.807529425,622.42318267,IA
Northeast,25027,2022-08-27,"Worcester County, MA",1186.6120418922117,1312.6851103812594,MA
West,41071,2022-08-27,"Yamhill County, OR",893.24242598,798.6900747191667,OR
West,4025,2022-08-27,"Yavapai County, AZ",637.86548613,585.3737843016667,AZ
Northeast,23031,2022-08-27,"York County, ME",1814.771483460417,1538.5965119877776,ME
West,16001,2022-09-03,"Ada County, ID",1045.7060824377174,971.7050894797284,ID
West,6001,2022-09-03,"Alameda County, CA",430.48725869,397.8873482216666,CA
South,51510,2022-09-03,"Alexandria City, VA",1652.6303504000002,1364.087551835,VA
South,51005,2022-09-03,"Alleghany County, VA",1954.90592088,1786.7184453999998,VA
Midwest,18003,2022-09-03,"Allen County, IN",1950.75260579,1584.007034772222,IN
Midwest,20001,2022-09-03,"Allen County, KS",1776.379426146667,1381.6221656502778,KS
South,45007,2022-09-03,"Anderson County, SC",1735.30945942,1824.377637733333,SC
Northeast,23001,2022-09-03,"Androscoggin County, ME",1357.51948343,1440.8170591516666,ME
Northeast,24003,2022-09-03,"Anne Arundel County, MD",1032.87683949163,955.41563992692,MD
West,8005,2022-09-03,"Arapahoe County, CO",551.4717080400001,662.0709167800001,CO
South,51013,2022-09-03,"Arlington County, VA",807.216596755,792.1355346949999,VA
Northeast,23003,2022-09-03,"Aroostook County, ME",1334.2715442269514,1558.0080129164432,ME
South,40009,2022-09-03,"Beckham County, OK",739.8718468300001,735.5539403266667,OK
Northeast,50003,2022-09-03,"Bennington County, VT",946.67475912,1155.5667433991666,VT
South,5007,2022-09-03,"Benton County, AR",722.3460571699999,760.1681783183334,AR
Midwest,18007,2022-09-03,"Benton County, IN",55.98420054,429.1724929383333,IN
West,53005,2022-09-03,"Benton County, WA",376.08459873,454.46415732666674,WA
Northeast,25003,2022-09-03,"Berkshire County, MA",821.9127503850001,958.2302895208336,MA
West,35001,2022-09-03,"Bernalillo County, NM",339.94266115000005,393.1615035625,NM
South,47011,2022-09-03,"Bradley County, TN",1228.095137175,1137.4058178175,TN
Northeast,25005,2022-09-03,"Bristol County, MA",581.0004243648968,553.6841781127205,MA
Northeast,44001,2022-09-03,"Bristol County, RI",620.8165990040187,698.6207793724585,RI
Northeast,42017,2022-09-03,"Bucks County, PA",545.78580316,661.7899953783334,PA
Northeast,42019,2022-09-03,"Butler County, PA",610.7260782650001,703.70885585,PA
Midwest,29031,2022-09-03,"Cape Girardeau County, MO",1341.25766932,1232.7356334933336,MO
Northeast,33003,2022-09-03,"Carroll County, NH",1284.76512069,1183.9354481616667,NH
South,40019,2022-09-03,"Carter County, OK",535.55032621,535.9960627766667,OK
Northeast,24017,2022-09-03,"Charles County, MD",670.064728175,625.4817114924999,MD
Northeast,42029,2022-09-03,"Chester County, PA",1030.77056045,1122.6140375799998,PA
Northeast,50007,2022-09-03,"Chittenden County, VT",678.0211072337705,828.8257540695153,VT
West,2110,2022-09-03,"City and Borough of Juneau, AK",1146.4442369233336,1280.6432886876669,AK
West,41005,2022-09-03,"Clackamas County, OR",1511.96720471,1325.3757993716667,OR
West,32003,2022-09-03,"Clark County, NV",305.6705759875,319.54264026916667,NV
West,53011,2022-09-03,"Clark County, WA",616.0458775076562,746.3570480026711,WA
South,1033,2022-09-03,"Colbert County, AL",1057.301865295,1031.4050781341666,AL
South,40031,2022-09-03,"Comanche County, OK",507.69804501,604.6104438033333,OK
West,6013,2022-09-03,"Contra Costa County, CA",409.1093274049626,413.6495483982956,CA
Midwest,17031,2022-09-03,"Cook County, IL",353.4290302960094,370.5978955305477,IL
Northeast,23005,2022-09-03,"Cumberland County, ME",679.4860165926,777.165645069816,ME
South,37051,2022-09-03,"Cumberland County, NC",593.8133755700001,655.4602991933334,NC
West,30017,2022-09-03,"Custer County, MT",321.191340255,400.4737399558333,MT
Midwest,27037,2022-09-03,"Dakota County, MN",515.4276028375,602.3741305560417,MN
South,48113,2022-09-03,"Dallas County, TX",431.04103089666665,427.4721125725,TX
Midwest,55025,2022-09-03,"Dane County, WI",625.328629015,743.3449424325,WI
Northeast,42043,2022-09-03,"Dauphin County, PA",925.9867694133331,927.3969527438888,PA
South,47037,2022-09-03,"Davidson County, TN",564.4215389999999,562.8757967158334,TN
South,13089,2022-09-03,"DeKalb County, GA",1115.561812515,1069.7457003675,GA
Midwest,18035,2022-09-03,"Delaware County, IN",1019.8184006950002,970.3383180908336,IN
West,41017,2022-09-03,"Deschutes County, OR",1170.59822273,1215.8405442783333,OR
Midwest,18037,2022-09-03,"Dubois County, IN",913.892651585,1023.1184422175,IN
South,37061,2022-09-03,"Duplin County, NC",967.986678625,960.7598263416668,NC
South,22033,2022-09-03,"East Baton Rouge Parish, LA",775.3229721239571,839.7679116055775,LA
West,6017,2022-09-03,"El Dorado County, CA",498.067626095,446.5622432958333,CA
South,48141,2022-09-03,"El Paso County, TX",164.69938312158118,158.6724053380551,TX
West,32007,2022-09-03,"Elko County, NV",221.54910583,256.709432355,NV
Northeast,42049,2022-09-03,"Erie County, PA",904.9202044266666,847.4432196522221,PA
Northeast,25009,2022-09-03,"Essex County, MA",1319.0094376635818,1256.2454287196515,MA
Northeast,34013,2022-09-03,"Essex County, NJ",562.033407925,529.2654546391667,NJ
Northeast,9001,2022-09-03,"Fairfield County, CT",524.3688440876872,627.405153714054,CT
South,45041,2022-09-03,"Florence County, SC",931.5711918,1076.8530222325,SC
Midwest,20057,2022-09-03,"Ford County, KS",407.540816285,349.65295911416666,KS
Northeast,25011,2022-09-03,"Franklin County, MA",641.33478786,646.0117041508333,MA
Northeast,42055,2022-09-03,"Franklin County, PA",543.1635035133332,737.2446089499999,PA
South,51067,2022-09-03,"Franklin County, VA",879.1407511500001,1354.0840723283334,VA
Northeast,50011,2022-09-03,"Franklin County, VT",379.971789965,464.386731925,VT
South,51069,2022-09-03,"Frederick County, VA",893.978182015,920.2683637116668,VA
South,48167,2022-09-03,"Galveston County, TX",1871.62801808,1562.7854336880002,TX
West,8045,2022-09-03,"Garfield County, CO",369.349711835,351.76226293,CO
Northeast,24023,2022-09-03,"Garrett County, MD",320.78533603,426.4989879925,MD
South,45043,2022-09-03,"Georgetown County, SC",811.322032645,802.5843547591667,SC
Midwest,38035,2022-09-03,"Grand Forks County, ND",706.7900708249999,757.5775171233332,ND
South,45047,2022-09-03,"Greenwood County, SC",725.783062122,786.5945780368334,SC
Midwest,18057,2022-09-03,"Hamilton County, IN",484.7644113651088,555.5072301406341,IN
South,47065,2022-09-03,"Hamilton County, TN",1865.05922719,1907.1994079633328,TN
Northeast,25013,2022-09-03,"Hampden County, MA",466.61264914,592.9383604725,MA
Northeast,25015,2022-09-03,"Hampshire County, MA",687.7051951326339,792.6619568485268,MA
Northeast,23009,2022-09-03,"Hancock County, ME",34.94863735,2701.534531799167,ME
South,51085,2022-09-03,"Hanover County, VA",1616.453354125,1358.0921970116667,VA
South,21097,2022-09-03,"Harrison County, KY",2159.65158372,2240.06034585,KY
Northeast,9003,2022-09-03,"Hartford County, CT",771.3655695099999,883.573643535,CT
West,15001,2022-09-03,"Hawaii County, HI",542.9130424247029,621.3688518788596,HI
Midwest,27053,2022-09-03,"Hennepin County, MN",508.19813787,589.9566760983333,MN
South,51089,2022-09-03,"Henry County, VA",1359.374900595,1304.9572160283333,VA
South,12057,2022-09-03,"Hillsborough County, FL",587.182774430625,634.3511952045834,FL
West,15003,2022-09-03,"Honolulu County, HI",458.1573141494612,470.4789927434881,HI
Midwest,18067,2022-09-03,"Howard County, IN",412.834405275,514.9951457833333,IN
Northeast,34017,2022-09-03,"Hudson County, NJ",262.1350507,350.8400839733333,NJ
Midwest,18069,2022-09-03,"Huntington County, IN",588.07634276,825.0330773575,IN
Northeast,42063,2022-09-03,"Indiana County, PA",1540.83751552,1736.024729238333,PA
South,21111,2022-09-03,"Jefferson County, KY",1028.4806880838178,955.5398755549804,KY
South,22051,2022-09-03,"Jefferson Parish, LA",708.32050682,691.90774355,LA
Midwest,19103,2022-09-03,"Johnson County, IA",696.819736745,769.9753307241667,IA
Midwest,20091,2022-09-03,"Johnson County, KS",913.2772447374946,910.7946765792676,KS
Midwest,17091,2022-09-03,"Kankakee County, IL",622.07886087,615.641179115,IL
West,15007,2022-09-03,"Kauai County, HI",1236.6585578400902,1074.8423871563816,HI
Northeast,23011,2022-09-03,"Kennebec County, ME",1178.56871363,1415.35811535,ME
Northeast,44003,2022-09-03,"Kent County, RI",1371.2028295542352,1345.28629302206,RI
South,21117,2022-09-03,"Kenton County, KY",966.0674568756724,899.1522737313284,KY
West,6031,2022-09-03,"Kings County, CA",164.18146732,193.0552784058333,CA
Northeast,23013,2022-09-03,"Knox County, ME",482.64965186,817.0607863374998,ME
Midwest,18085,2022-09-03,"Kosciusko County, IN",431.21004524,412.354948615,IN
West,4012,2022-09-03,"La Paz County, AZ",40.34531281500001,93.360278305,AZ
Northeast,42069,2022-09-03,"Lackawanna County, PA",1094.1097855,1161.4038569183333,PA
South,28071,2022-09-03,"Lafayette County, MS",1209.723402365,1184.0046301358334,MS
West,6033,2022-09-03,"Lake County, CA",,,CA
Midwest,18089,2022-09-03,"Lake County, IN",362.7867056829844,460.83496022374175,IN
Midwest,31109,2022-09-03,"Lancaster County, NE",1093.50133278,1004.160411095,NE
West,16057,2022-09-03,"Latah County, ID",1462.9702282799997,1547.5439768049998,ID
South,1081,2022-09-03,"Lee County, AL",479.937280305,643.1259027916667,AL
Midwest,26089,2022-09-03,"Leelanau County, MI",239.53110037,281.008658845,MI
Northeast,23015,2022-09-03,"Lincoln County, ME",5052.312089755001,3663.2216817816666,ME
Midwest,19113,2022-09-03,"Linn County, IA",2842.053312,2437.774289835,IA
South,5085,2022-09-03,"Lonoke County, AR",1116.46764884,1124.2870895241667,AR
West,35028,2022-09-03,"Los Alamos County, NM",357.98189607336366,441.16586747054856,NM
West,6037,2022-09-03,"Los Angeles County, CA",552.1086730716667,525.3553324313889,CA
South,51107,2022-09-03,"Loudoun County, VA",678.36268709,926.86657131,VA
Northeast,42079,2022-09-03,"Luzerne County, PA",1294.77023737,1252.366904855,PA
South,1089,2022-09-03,"Madison County, AL",1049.2555053699998,933.0890736566664,AL
Midwest,19123,2022-09-03,"Mahaska County, IA",1300.3786499322205,1287.9702554787193,IA
Midwest,55073,2022-09-03,"Marathon County, WI",500.5396624,584.85046972,WI
West,4013,2022-09-03,"Maricopa County, AZ",281.91599592,267.7336644992063,AZ
West,53045,2022-09-03,"Mason County, WA",451.1686755438957,739.6135153646898,WA
South,51117,2022-09-03,"Mecklenburg County, VA",942.01495111,1142.2763262758333,VA
South,12086,2022-09-03,"Miami-Dade County, FL",650.5381513133333,631.8475971628703,FL
Northeast,9007,2022-09-03,"Middlesex County, CT",602.7891775200001,709.1128539633334,CT
Northeast,25017,2022-09-03,"Middlesex County, MA",1084.1849135434572,1119.8853665680629,MA
Northeast,34023,2022-09-03,"Middlesex County, NJ",396.328335425,494.5066240649999,NJ
Midwest,46099,2022-09-03,"Minnehaha County, SD",1238.48048645,1091.9169511741666,SD
South,5093,2022-09-03,"Mississippi County, AR",241.508846695,819.3306245891666,AR
West,30063,2022-09-03,"Missoula County, MT",817.18073228,939.2102481458332,MT
West,4015,2022-09-03,"Mohave County, AZ",540.85497623,481.7216636475,AZ
Midwest,18105,2022-09-03,"Monroe County, IN",1339.2155257747888,1357.1318333801291,IN
West,6053,2022-09-03,"Monterey County, CA",306.6166512145283,268.2954245183019,CA
Northeast,42091,2022-09-03,"Montgomery County, PA",320.8072386502174,426.70048415619567,PA
West,41051,2022-09-03,"Multnomah County, OR",1207.17506005,1058.5047681752778,OR
Northeast,10003,2022-09-03,"New Castle County, DE",319.46416928,438.32826030666666,DE
Northeast,9009,2022-09-03,"New Haven County, CT",792.4584294957647,892.5487252809215,CT
Northeast,9011,2022-09-03,"New London County, CT",1301.09331665,1215.2299418215591,CT
South,54069,2022-09-03,"Ohio County, WV",193.0952246,491.4146192783333,WV
South,40109,2022-09-03,"Oklahoma County, OK",1528.41007113,1206.04660384,OK
South,12095,2022-09-03,"Orange County, FL",954.4726182202852,1012.442056826008,FL
Northeast,23017,2022-09-03,"Oxford County, ME",967.105839165,873.4435033024998,ME
South,12099,2022-09-03,"Palm Beach County, FL",671.3784872150001,709.3810983383333,FL
Northeast,34031,2022-09-03,"Passaic County, NJ",679.5916693050001,726.0015469916667,NJ
Midwest,46103,2022-09-03,"Pennington County, SD",1824.40756804,1825.7212585566667,SD
Northeast,23019,2022-09-03,"Penobscot County, ME",1214.7288633959242,1075.3424680957494,ME
Midwest,17143,2022-09-03,"Peoria County, IL",1011.52012352,991.61341189,IL
South,51730,2022-09-03,"Petersburg city, VA",1510.39803237,1748.8977742791667,VA
South,45077,2022-09-03,"Pickens County, SC",7496.881760366469,5892.939303066862,SC
West,4019,2022-09-03,"Pima County, AZ",344.33667850250004,356.15106300916665,AZ
South,12103,2022-09-03,"Pinellas County, FL",587.0050734440867,611.8123955062255,FL
Northeast,23021,2022-09-03,"Piscataquis County, ME",1815.665727995,3548.713550060833,ME
Northeast,25023,2022-09-03,"Plymouth County, MA",1289.503281040386,1234.6888065915844,MA
Midwest,19153,2022-09-03,"Polk County, IA",963.301332695,931.7442907716668,IA
Northeast,44007,2022-09-03,"Providence County, RI",1008.6508988547298,964.7568278935136,RI
South,5119,2022-09-03,"Pulaski County, AR",1296.11224774,1278.295047225,AR
South,51155,2022-09-03,"Pulaski County, VA",3428.88135891,2793.4921416183333,VA
South,22079,2022-09-03,"Rapides Parish, LA",539.0206465450001,687.031637145,LA
Midwest,20155,2022-09-03,"Reno County, KS",653.341331245,748.440078948,KS
South,13245,2022-09-03,"Richmond County, GA",819.1401809,688.2542580333334,GA
Midwest,18137,2022-09-03,"Ripley County, IN",430.56269865,379.2666762466667,IN
West,6065,2022-09-03,"Riverside County, CA",203.02321155,173.86042588833334,CA
West,6067,2022-09-03,"Sacramento County, CA",401.10251227,442.7333524266666,CA
Northeast,23023,2022-09-03,"Sagadahoc County, ME",353.866993085,535.2794632800001,ME
South,5125,2022-09-03,"Saline County, AR",1727.788503055,1572.4231089408331,AR
West,6073,2022-09-03,"San Diego County, CA",479.70511272,514.728066945,CA
West,6079,2022-09-03,"San Luis Obispo County, CA",1128.995474865,898.1255236275001,CA
West,6087,2022-09-03,"Santa Cruz County, CA",398.4062850572894,400.20679842756107,CA
West,35049,2022-09-03,"Santa Fe County, NM",636.88213477,541.522050435,NM
Midwest,31155,2022-09-03,"Saunders County, NE",1642.1339625449998,1216.213660575,NE
Midwest,20173,2022-09-03,"Sedgwick County, KS",740.77978037,631.4018872416667,KS
South,12117,2022-09-03,"Seminole County, FL",825.4210523449999,895.3552349466667,FL
Midwest,20177,2022-09-03,"Shawnee County, KS",620.2032260128572,615.0719020307143,KS
South,1117,2022-09-03,"Shelby County, AL",573.62412781,645.3180105266666,AL
South,47157,2022-09-03,"Shelby County, TN",811.2040047500001,837.3805317933335,TN
West,56033,2022-09-03,"Sheridan County, WY",705.8287710200001,915.4667925,WY
West,53057,2022-09-03,"Skagit County, WA",668.7720438700001,682.8006904,WA
West,53061,2022-09-03,"Snohomish County, WA",597.1132142531555,661.7964778006839,WA
West,6097,2022-09-03,"Sonoma County, CA",311.633144295,335.7041798483333,CA
